"Index","time","value"
7171,2014-07-25 21:30:00,27
7172,2014-07-25 21:35:00,13
7173,2014-07-25 21:40:00,11
7174,2014-07-25 21:45:00,15
7175,2014-07-25 21:50:00,21
7176,2014-07-25 21:55:00,28
7177,2014-07-25 22:00:00,4
7178,2014-07-25 22:05:00,30
7179,2014-07-25 22:10:00,31
7180,2014-07-25 22:15:00,21
7181,2014-07-25 22:20:00,14
7182,2014-07-25 22:25:00,14
7183,2014-07-25 22:30:00,23
7184,2014-07-25 22:35:00,13
7185,2014-07-25 22:40:00,24
7186,2014-07-25 22:45:00,0
7187,2014-07-25 22:50:00,21
7188,2014-07-25 22:55:00,16
7189,2014-07-25 23:00:00,19
7190,2014-07-25 23:05:00,8
7191,2014-07-25 23:10:00,29
7192,2014-07-25 23:15:00,11
7193,2014-07-25 23:20:00,13
7194,2014-07-25 23:25:00,2
7195,2014-07-25 23:30:00,2
7196,2014-07-25 23:35:00,17
7197,2014-07-25 23:40:00,10
7198,2014-07-25 23:45:00,8
7199,2014-07-25 23:50:00,57
7200,2014-07-25 23:55:00,23
7201,2014-07-26 00:00:00,10
7202,2014-07-26 00:05:00,3
7203,2014-07-26 00:10:00,17
7204,2014-07-26 00:15:00,7
7205,2014-07-26 00:20:00,15
7206,2014-07-26 00:25:00,6
7207,2014-07-26 00:30:00,15
7208,2014-07-26 00:35:00,8
7209,2014-07-26 00:40:00,10
7210,2014-07-26 00:45:00,14
7211,2014-07-26 00:50:00,21
7212,2014-07-26 00:55:00,9
7213,2014-07-26 01:00:00,14
7214,2014-07-26 01:05:00,11
7215,2014-07-26 01:10:00,3
7216,2014-07-26 01:15:00,11
7217,2014-07-26 01:20:00,6
7218,2014-07-26 01:25:00,4
7219,2014-07-26 01:30:00,0
7220,2014-07-26 01:35:00,2
7221,2014-07-26 01:40:00,3
7222,2014-07-26 01:45:00,4
7223,2014-07-26 01:50:00,5
7224,2014-07-26 01:55:00,5
7225,2014-07-26 02:00:00,4
7226,2014-07-26 02:05:00,4
7227,2014-07-26 02:10:00,0
7228,2014-07-26 02:15:00,5
7229,2014-07-26 02:20:00,0
7230,2014-07-26 02:25:00,1
7231,2014-07-26 02:30:00,0
7232,2014-07-26 02:35:00,0
7233,2014-07-26 02:40:00,0
7234,2014-07-26 02:45:00,6
7235,2014-07-26 02:50:00,13
7236,2014-07-26 02:55:00,1
7237,2014-07-26 03:00:00,0
7238,2014-07-26 03:05:00,0
7239,2014-07-26 03:10:00,0
7240,2014-07-26 03:15:00,0
7241,2014-07-26 03:20:00,6
7242,2014-07-26 03:25:00,1
7243,2014-07-26 03:30:00,0
7244,2014-07-26 03:35:00,0
7245,2014-07-26 03:40:00,2
7246,2014-07-26 03:45:00,0
7247,2014-07-26 03:50:00,0
7248,2014-07-26 03:55:00,0
7249,2014-07-26 04:00:00,3
7250,2014-07-26 04:05:00,0
7251,2014-07-26 04:10:00,2
7252,2014-07-26 04:15:00,0
7253,2014-07-26 04:20:00,0
7254,2014-07-26 04:25:00,0
7255,2014-07-26 04:30:00,1
7256,2014-07-26 04:35:00,0
7257,2014-07-26 04:40:00,0
7258,2014-07-26 04:45:00,0
7259,2014-07-26 04:50:00,0
7260,2014-07-26 04:55:00,2
7261,2014-07-26 05:00:00,0
7262,2014-07-26 05:05:00,0
7263,2014-07-26 05:10:00,0
7264,2014-07-26 05:15:00,0
7265,2014-07-26 05:20:00,0
7266,2014-07-26 05:25:00,0
7267,2014-07-26 05:30:00,0
7268,2014-07-26 05:35:00,0
7269,2014-07-26 05:40:00,0
7270,2014-07-26 05:45:00,0
7271,2014-07-26 05:50:00,2
7272,2014-07-26 05:55:00,0
7273,2014-07-26 06:00:00,0
7274,2014-07-26 06:05:00,0
7275,2014-07-26 06:10:00,4
7276,2014-07-26 06:15:00,5
7277,2014-07-26 06:20:00,0
7278,2014-07-26 06:25:00,0
7279,2014-07-26 06:30:00,5
7280,2014-07-26 06:35:00,7
7281,2014-07-26 06:40:00,0
7282,2014-07-26 06:45:00,1
7283,2014-07-26 06:50:00,19
7284,2014-07-26 06:55:00,5
7285,2014-07-26 07:00:00,0
7286,2014-07-26 07:05:00,0
7287,2014-07-26 07:10:00,4
7288,2014-07-26 07:15:00,8
7289,2014-07-26 07:20:00,4
7290,2014-07-26 07:25:00,0
7291,2014-07-26 07:30:00,6
7292,2014-07-26 07:35:00,11
7293,2014-07-26 07:40:00,14
7294,2014-07-26 07:45:00,5
7295,2014-07-26 07:50:00,98
7296,2014-07-26 07:55:00,2
7297,2014-07-26 08:00:00,9
7298,2014-07-26 08:05:00,7
7299,2014-07-26 08:10:00,5
7300,2014-07-26 08:15:00,10
7301,2014-07-26 08:20:00,0
7302,2014-07-26 08:25:00,5
7303,2014-07-26 08:30:00,9
7304,2014-07-26 08:35:00,23
7305,2014-07-26 08:40:00,1
7306,2014-07-26 08:45:00,31
7307,2014-07-26 08:50:00,17
7308,2014-07-26 08:55:00,6
7309,2014-07-26 09:00:00,22
7310,2014-07-26 09:05:00,7
7311,2014-07-26 09:10:00,12
7312,2014-07-26 09:15:00,4
7313,2014-07-26 09:20:00,4
7314,2014-07-26 09:25:00,23
7315,2014-07-26 09:30:00,22
7316,2014-07-26 09:35:00,26
7317,2014-07-26 09:40:00,18
7318,2014-07-26 09:45:00,17
7319,2014-07-26 09:50:00,12
7320,2014-07-26 09:55:00,11
7321,2014-07-26 10:00:00,8
7322,2014-07-26 10:05:00,33
7323,2014-07-26 10:10:00,31
7324,2014-07-26 10:15:00,17
7325,2014-07-26 10:20:00,8
7326,2014-07-26 10:25:00,43
7327,2014-07-26 10:30:00,19
7328,2014-07-26 10:35:00,13
7329,2014-07-26 10:40:00,25
7330,2014-07-26 10:45:00,10
7331,2014-07-26 10:50:00,21
7332,2014-07-26 10:55:00,27
7333,2014-07-26 11:00:00,29
7334,2014-07-26 11:05:00,7
7335,2014-07-26 11:10:00,2
7336,2014-07-26 11:15:00,28
7337,2014-07-26 11:20:00,24
7338,2014-07-26 11:25:00,15
7339,2014-07-26 11:30:00,14
7340,2014-07-26 11:35:00,21
7341,2014-07-26 11:40:00,32
7342,2014-07-26 11:45:00,15
7343,2014-07-26 11:50:00,11
7344,2014-07-26 11:55:00,13
7345,2014-07-26 12:00:00,13
7346,2014-07-26 12:05:00,35
7347,2014-07-26 12:10:00,49
7348,2014-07-26 12:15:00,8
7349,2014-07-26 12:20:00,27
7350,2014-07-26 12:25:00,50
7351,2014-07-26 12:30:00,29
7352,2014-07-26 12:35:00,14
7353,2014-07-26 12:40:00,8
7354,2014-07-26 12:45:00,51
7355,2014-07-26 12:50:00,58
7356,2014-07-26 12:55:00,4
7357,2014-07-26 13:00:00,27
7358,2014-07-26 13:05:00,23
7359,2014-07-26 13:10:00,15
7360,2014-07-26 13:15:00,43
7361,2014-07-26 13:20:00,75
7362,2014-07-26 13:25:00,160
7363,2014-07-26 13:30:00,35
7364,2014-07-26 13:35:00,26
7365,2014-07-26 13:40:00,57
7366,2014-07-26 13:45:00,61
7367,2014-07-26 13:50:00,12
7368,2014-07-26 13:55:00,26
7369,2014-07-26 14:00:00,56
7370,2014-07-26 14:05:00,31
7371,2014-07-26 14:10:00,19
7372,2014-07-26 14:15:00,59
7373,2014-07-26 14:20:00,36
7374,2014-07-26 14:25:00,41
7375,2014-07-26 14:30:00,50
7376,2014-07-26 14:35:00,29
7377,2014-07-26 14:40:00,52
7378,2014-07-26 14:45:00,60
7379,2014-07-26 14:50:00,73
7380,2014-07-26 14:55:00,28
7381,2014-07-26 15:00:00,27
7382,2014-07-26 15:05:00,35
7383,2014-07-26 15:10:00,11
7384,2014-07-26 15:15:00,7
7385,2014-07-26 15:20:00,89
7386,2014-07-26 15:25:00,13
7387,2014-07-26 15:30:00,29
7388,2014-07-26 15:35:00,85
7389,2014-07-26 15:40:00,52
7390,2014-07-26 15:45:00,40
7391,2014-07-26 15:50:00,25
7392,2014-07-26 15:55:00,8
7393,2014-07-26 16:00:00,54
7394,2014-07-26 16:05:00,67
7395,2014-07-26 16:10:00,32
7396,2014-07-26 16:15:00,31
7397,2014-07-26 16:20:00,26
7398,2014-07-26 16:25:00,20
7399,2014-07-26 16:30:00,43
7400,2014-07-26 16:35:00,22
7401,2014-07-26 16:40:00,7
7402,2014-07-26 16:45:00,11
7403,2014-07-26 16:50:00,16
7404,2014-07-26 16:55:00,35
7405,2014-07-26 17:00:00,43
7406,2014-07-26 17:05:00,19
7407,2014-07-26 17:10:00,8
7408,2014-07-26 17:15:00,59
7409,2014-07-26 17:20:00,37
7410,2014-07-26 17:25:00,16
7411,2014-07-26 17:30:00,7
7412,2014-07-26 17:35:00,10
7413,2014-07-26 17:40:00,11
7414,2014-07-26 17:45:00,8
7415,2014-07-26 17:50:00,30
7416,2014-07-26 17:55:00,13
7417,2014-07-26 18:00:00,5
7418,2014-07-26 18:05:00,65
7419,2014-07-26 18:10:00,19
7420,2014-07-26 18:15:00,27
7421,2014-07-26 18:20:00,14
7422,2014-07-26 18:25:00,40
7423,2014-07-26 18:30:00,7
7424,2014-07-26 18:35:00,15
7425,2014-07-26 18:40:00,21
7426,2014-07-26 18:45:00,13
7427,2014-07-26 18:50:00,19
7428,2014-07-26 18:55:00,34
7429,2014-07-26 19:00:00,36
7430,2014-07-26 19:05:00,46
7431,2014-07-26 19:10:00,47
7432,2014-07-26 19:15:00,14
7433,2014-07-26 19:20:00,35
7434,2014-07-26 19:25:00,8
7435,2014-07-26 19:30:00,3
7436,2014-07-26 19:35:00,2
7437,2014-07-26 19:40:00,7
7438,2014-07-26 19:45:00,52
7439,2014-07-26 19:50:00,18
7440,2014-07-26 19:55:00,18
7441,2014-07-26 20:00:00,43
7442,2014-07-26 20:05:00,23
7443,2014-07-26 20:10:00,15
7444,2014-07-26 20:15:00,57
7445,2014-07-26 20:20:00,39
7446,2014-07-26 20:25:00,37
7447,2014-07-26 20:30:00,29
7448,2014-07-26 20:35:00,28
7449,2014-07-26 20:40:00,10
7450,2014-07-26 20:45:00,41
7451,2014-07-26 20:50:00,30
7452,2014-07-26 20:55:00,25
7453,2014-07-26 21:00:00,33
7454,2014-07-26 21:05:00,32
7455,2014-07-26 21:10:00,41
7456,2014-07-26 21:15:00,28
7457,2014-07-26 21:20:00,35
7458,2014-07-26 21:25:00,14
7459,2014-07-26 21:30:00,29
7460,2014-07-26 21:35:00,19
7461,2014-07-26 21:40:00,25
7462,2014-07-26 21:45:00,15
7463,2014-07-26 21:50:00,15
7464,2014-07-26 21:55:00,21
7465,2014-07-26 22:00:00,15
7466,2014-07-26 22:05:00,27
7467,2014-07-26 22:10:00,15
7468,2014-07-26 22:15:00,7
7469,2014-07-26 22:20:00,9
7470,2014-07-26 22:25:00,14
7471,2014-07-26 22:30:00,13
7472,2014-07-26 22:35:00,13
7473,2014-07-26 22:40:00,8
7474,2014-07-26 22:45:00,15
7475,2014-07-26 22:50:00,44
7476,2014-07-26 22:55:00,14
7477,2014-07-26 23:00:00,18
7478,2014-07-26 23:05:00,7
7479,2014-07-26 23:10:00,27
7480,2014-07-26 23:15:00,15
7481,2014-07-26 23:20:00,2
7482,2014-07-26 23:25:00,30
7483,2014-07-26 23:30:00,13
7484,2014-07-26 23:35:00,19
7485,2014-07-26 23:40:00,14
7486,2014-07-26 23:45:00,15
7487,2014-07-26 23:50:00,6
7488,2014-07-26 23:55:00,17
7489,2014-07-27 00:00:00,6
7490,2014-07-27 00:05:00,22
7491,2014-07-27 00:10:00,14
7492,2014-07-27 00:15:00,3
7493,2014-07-27 00:20:00,6
7494,2014-07-27 00:25:00,5
7495,2014-07-27 00:30:00,25
7496,2014-07-27 00:35:00,13
7497,2014-07-27 00:40:00,17
7498,2014-07-27 00:45:00,19
7499,2014-07-27 00:50:00,14
7500,2014-07-27 00:55:00,10
7501,2014-07-27 01:00:00,3
7502,2014-07-27 01:05:00,10
7503,2014-07-27 01:10:00,5
7504,2014-07-27 01:15:00,0
7505,2014-07-27 01:20:00,3
7506,2014-07-27 01:25:00,6
7507,2014-07-27 01:30:00,13
7508,2014-07-27 01:35:00,5
7509,2014-07-27 01:40:00,2
7510,2014-07-27 01:45:00,21
7511,2014-07-27 01:50:00,9
7512,2014-07-27 01:55:00,5
7513,2014-07-27 02:00:00,3
7514,2014-07-27 02:05:00,13
7515,2014-07-27 02:10:00,5
7516,2014-07-27 02:15:00,15
7517,2014-07-27 02:20:00,12
7518,2014-07-27 02:25:00,28
7519,2014-07-27 02:30:00,11
7520,2014-07-27 02:35:00,1
7521,2014-07-27 02:40:00,0
7522,2014-07-27 02:45:00,0
7523,2014-07-27 02:50:00,6
7524,2014-07-27 02:55:00,7
7525,2014-07-27 03:00:00,0
7526,2014-07-27 03:05:00,11
7527,2014-07-27 03:10:00,0
7528,2014-07-27 03:15:00,0
7529,2014-07-27 03:20:00,1
7530,2014-07-27 03:25:00,0
7531,2014-07-27 03:30:00,0
7532,2014-07-27 03:35:00,0
7533,2014-07-27 03:40:00,0
7534,2014-07-27 03:45:00,2
7535,2014-07-27 03:50:00,1
7536,2014-07-27 03:55:00,0
7537,2014-07-27 04:00:00,0
7538,2014-07-27 04:05:00,0
7539,2014-07-27 04:10:00,0
7540,2014-07-27 04:15:00,0
7541,2014-07-27 04:20:00,0
7542,2014-07-27 04:25:00,0
7543,2014-07-27 04:30:00,0
7544,2014-07-27 04:35:00,4
7545,2014-07-27 04:40:00,0
7546,2014-07-27 04:45:00,0
7547,2014-07-27 04:50:00,0
7548,2014-07-27 04:55:00,0
7549,2014-07-27 05:00:00,1
7550,2014-07-27 05:05:00,0
7551,2014-07-27 05:10:00,9
7552,2014-07-27 05:15:00,6
7553,2014-07-27 05:20:00,0
7554,2014-07-27 05:25:00,2
7555,2014-07-27 05:30:00,5
7556,2014-07-27 05:35:00,0
7557,2014-07-27 05:40:00,1
7558,2014-07-27 05:45:00,0
7559,2014-07-27 05:50:00,0
7560,2014-07-27 05:55:00,0
7561,2014-07-27 06:00:00,0
7562,2014-07-27 06:05:00,1
7563,2014-07-27 06:10:00,2
7564,2014-07-27 06:15:00,3
7565,2014-07-27 06:20:00,0
7566,2014-07-27 06:25:00,0
7567,2014-07-27 06:30:00,0
7568,2014-07-27 06:35:00,0
7569,2014-07-27 06:40:00,0
7570,2014-07-27 06:45:00,11
7571,2014-07-27 06:50:00,8
7572,2014-07-27 06:55:00,18
7573,2014-07-27 07:00:00,21
7574,2014-07-27 07:05:00,5
7575,2014-07-27 07:10:00,0
7576,2014-07-27 07:15:00,26
7577,2014-07-27 07:20:00,3
7578,2014-07-27 07:25:00,4
7579,2014-07-27 07:30:00,18
7580,2014-07-27 07:35:00,31
7581,2014-07-27 07:40:00,17
7582,2014-07-27 07:45:00,15
7583,2014-07-27 07:50:00,15
7584,2014-07-27 07:55:00,16
7585,2014-07-27 08:00:00,0
7586,2014-07-27 08:05:00,41
7587,2014-07-27 08:10:00,5
7588,2014-07-27 08:15:00,2
7589,2014-07-27 08:20:00,3
7590,2014-07-27 08:25:00,40
7591,2014-07-27 08:30:00,17
7592,2014-07-27 08:35:00,6
7593,2014-07-27 08:40:00,15
7594,2014-07-27 08:45:00,11
7595,2014-07-27 08:50:00,4
7596,2014-07-27 08:55:00,7
7597,2014-07-27 09:00:00,7
7598,2014-07-27 09:05:00,27
7599,2014-07-27 09:10:00,22
7600,2014-07-27 09:15:00,15
7601,2014-07-27 09:20:00,16
7602,2014-07-27 09:25:00,17
7603,2014-07-27 09:30:00,13
7604,2014-07-27 09:35:00,36
7605,2014-07-27 09:40:00,35
7606,2014-07-27 09:45:00,12
7607,2014-07-27 09:50:00,25
7608,2014-07-27 09:55:00,24
7609,2014-07-27 10:00:00,31
7610,2014-07-27 10:05:00,29
7611,2014-07-27 10:10:00,20
7612,2014-07-27 10:15:00,19
7613,2014-07-27 10:20:00,26
7614,2014-07-27 10:25:00,36
7615,2014-07-27 10:30:00,44
7616,2014-07-27 10:35:00,35
7617,2014-07-27 10:40:00,40
7618,2014-07-27 10:45:00,8
7619,2014-07-27 10:50:00,27
7620,2014-07-27 10:55:00,11
7621,2014-07-27 11:00:00,20
7622,2014-07-27 11:05:00,33
7623,2014-07-27 11:10:00,51
7624,2014-07-27 11:15:00,18
7625,2014-07-27 11:20:00,68
7626,2014-07-27 11:25:00,25
7627,2014-07-27 11:30:00,28
7628,2014-07-27 11:35:00,15
7629,2014-07-27 11:40:00,21
7630,2014-07-27 11:45:00,21
7631,2014-07-27 11:50:00,30
7632,2014-07-27 11:55:00,18
7633,2014-07-27 12:00:00,18
7634,2014-07-27 12:05:00,18
7635,2014-07-27 12:10:00,22
7636,2014-07-27 12:15:00,25
7637,2014-07-27 12:20:00,16
7638,2014-07-27 12:25:00,38
7639,2014-07-27 12:30:00,29
7640,2014-07-27 12:35:00,46
7641,2014-07-27 12:40:00,40
7642,2014-07-27 12:45:00,32
7643,2014-07-27 12:50:00,26
7644,2014-07-27 12:55:00,18
7645,2014-07-27 13:00:00,35
7646,2014-07-27 13:05:00,33
7647,2014-07-27 13:10:00,18
7648,2014-07-27 13:15:00,56
7649,2014-07-27 13:20:00,31
7650,2014-07-27 13:25:00,22
7651,2014-07-27 13:30:00,20
7652,2014-07-27 13:35:00,30
7653,2014-07-27 13:40:00,23
7654,2014-07-27 13:45:00,21
7655,2014-07-27 13:50:00,17
7656,2014-07-27 13:55:00,14
7657,2014-07-27 14:00:00,23
7658,2014-07-27 14:05:00,14
7659,2014-07-27 14:10:00,29
7660,2014-07-27 14:15:00,31
7661,2014-07-27 14:20:00,45
7662,2014-07-27 14:25:00,44
7663,2014-07-27 14:30:00,17
7664,2014-07-27 14:35:00,99
7665,2014-07-27 14:40:00,58
7666,2014-07-27 14:45:00,19
7667,2014-07-27 14:50:00,14
7668,2014-07-27 14:55:00,42
7669,2014-07-27 15:00:00,40
7670,2014-07-27 15:05:00,25
7671,2014-07-27 15:10:00,51
7672,2014-07-27 15:15:00,17
7673,2014-07-27 15:20:00,34
7674,2014-07-27 15:25:00,12
7675,2014-07-27 15:30:00,35
7676,2014-07-27 15:35:00,28
7677,2014-07-27 15:40:00,51
7678,2014-07-27 15:45:00,15
7679,2014-07-27 15:50:00,5
7680,2014-07-27 15:55:00,26
7681,2014-07-27 16:00:00,31
7682,2014-07-27 16:05:00,32
7683,2014-07-27 16:10:00,30
7684,2014-07-27 16:15:00,36
7685,2014-07-27 16:20:00,26
7686,2014-07-27 16:25:00,40
7687,2014-07-27 16:30:00,38
7688,2014-07-27 16:35:00,44
7689,2014-07-27 16:40:00,91
7690,2014-07-27 16:45:00,33
7691,2014-07-27 16:50:00,40
7692,2014-07-27 16:55:00,25
7693,2014-07-27 17:00:00,59
7694,2014-07-27 17:05:00,6
7695,2014-07-27 17:10:00,14
7696,2014-07-27 17:15:00,38
7697,2014-07-27 17:20:00,18
7698,2014-07-27 17:25:00,3
7699,2014-07-27 17:30:00,23
7700,2014-07-27 17:35:00,19
7701,2014-07-27 17:40:00,24
7702,2014-07-27 17:45:00,8
7703,2014-07-27 17:50:00,45
7704,2014-07-27 17:55:00,20
7705,2014-07-27 18:00:00,28
7706,2014-07-27 18:05:00,16
7707,2014-07-27 18:10:00,4
7708,2014-07-27 18:15:00,34
7709,2014-07-27 18:20:00,33
7710,2014-07-27 18:25:00,44
7711,2014-07-27 18:30:00,27
7712,2014-07-27 18:35:00,11
7713,2014-07-27 18:40:00,17
7714,2014-07-27 18:45:00,24
7715,2014-07-27 18:50:00,22
7716,2014-07-27 18:55:00,19
7717,2014-07-27 19:00:00,18
7718,2014-07-27 19:05:00,13
7719,2014-07-27 19:10:00,7
7720,2014-07-27 19:15:00,25
7721,2014-07-27 19:20:00,26
7722,2014-07-27 19:25:00,10
7723,2014-07-27 19:30:00,40
7724,2014-07-27 19:35:00,17
7725,2014-07-27 19:40:00,30
7726,2014-07-27 19:45:00,22
7727,2014-07-27 19:50:00,12
7728,2014-07-27 19:55:00,32
7729,2014-07-27 20:00:00,11
7730,2014-07-27 20:05:00,18
7731,2014-07-27 20:10:00,14
7732,2014-07-27 20:15:00,19
7733,2014-07-27 20:20:00,26
7734,2014-07-27 20:25:00,38
7735,2014-07-27 20:30:00,32
7736,2014-07-27 20:35:00,32
7737,2014-07-27 20:40:00,17
7738,2014-07-27 20:45:00,53
7739,2014-07-27 20:50:00,41
7740,2014-07-27 20:55:00,9
7741,2014-07-27 21:00:00,39
7742,2014-07-27 21:05:00,22
7743,2014-07-27 21:10:00,1
7744,2014-07-27 21:15:00,6
7745,2014-07-27 21:20:00,12
7746,2014-07-27 21:25:00,15
7747,2014-07-27 21:30:00,22
7748,2014-07-27 21:35:00,10
7749,2014-07-27 21:40:00,58
7750,2014-07-27 21:45:00,21
7751,2014-07-27 21:50:00,24
7752,2014-07-27 21:55:00,20
7753,2014-07-27 22:00:00,10
7754,2014-07-27 22:05:00,20
7755,2014-07-27 22:10:00,13
7756,2014-07-27 22:15:00,7
7757,2014-07-27 22:20:00,33
7758,2014-07-27 22:25:00,32
7759,2014-07-27 22:30:00,22
7760,2014-07-27 22:35:00,13
7761,2014-07-27 22:40:00,18
7762,2014-07-27 22:45:00,16
7763,2014-07-27 22:50:00,22
7764,2014-07-27 22:55:00,21
7765,2014-07-27 23:00:00,13
7766,2014-07-27 23:05:00,6
7767,2014-07-27 23:10:00,18
7768,2014-07-27 23:15:00,33
7769,2014-07-27 23:20:00,21
7770,2014-07-27 23:25:00,30
7771,2014-07-27 23:30:00,19
7772,2014-07-27 23:35:00,24
7773,2014-07-27 23:40:00,11
7774,2014-07-27 23:45:00,5
7775,2014-07-27 23:50:00,19
7776,2014-07-27 23:55:00,10
7777,2014-07-28 00:00:00,27
7778,2014-07-28 00:05:00,16
7779,2014-07-28 00:10:00,14
7780,2014-07-28 00:15:00,13
7781,2014-07-28 00:20:00,15
7782,2014-07-28 00:25:00,8
7783,2014-07-28 00:30:00,11
7784,2014-07-28 00:35:00,4
7785,2014-07-28 00:40:00,19
7786,2014-07-28 00:45:00,41
7787,2014-07-28 00:50:00,47
7788,2014-07-28 00:55:00,12
7789,2014-07-28 01:00:00,37
7790,2014-07-28 01:05:00,7
7791,2014-07-28 01:10:00,5
7792,2014-07-28 01:15:00,18
7793,2014-07-28 01:20:00,5
7794,2014-07-28 01:25:00,1
7795,2014-07-28 01:30:00,5
7796,2014-07-28 01:35:00,6
7797,2014-07-28 01:40:00,10
7798,2014-07-28 01:45:00,7
7799,2014-07-28 01:50:00,12
7800,2014-07-28 01:55:00,0
7801,2014-07-28 02:00:00,6
7802,2014-07-28 02:05:00,14
7803,2014-07-28 02:10:00,5
7804,2014-07-28 02:15:00,6
7805,2014-07-28 02:20:00,8
7806,2014-07-28 02:25:00,7
7807,2014-07-28 02:30:00,0
7808,2014-07-28 02:35:00,1
7809,2014-07-28 02:40:00,1
7810,2014-07-28 02:45:00,9
7811,2014-07-28 02:50:00,8
7812,2014-07-28 02:55:00,1
7813,2014-07-28 03:00:00,4
7814,2014-07-28 03:05:00,0
7815,2014-07-28 03:10:00,2
7816,2014-07-28 03:15:00,3
7817,2014-07-28 03:20:00,0
7818,2014-07-28 03:25:00,0
7819,2014-07-28 03:30:00,0
7820,2014-07-28 03:35:00,3
7821,2014-07-28 03:40:00,3
7822,2014-07-28 03:45:00,1
7823,2014-07-28 03:50:00,0
7824,2014-07-28 03:55:00,1
7825,2014-07-28 04:00:00,0
7826,2014-07-28 04:05:00,0
7827,2014-07-28 04:10:00,0
7828,2014-07-28 04:15:00,0
7829,2014-07-28 04:20:00,0
7830,2014-07-28 04:25:00,0
7831,2014-07-28 04:30:00,0
7832,2014-07-28 04:35:00,5
7833,2014-07-28 04:40:00,0
7834,2014-07-28 04:45:00,0
7835,2014-07-28 04:50:00,0
7836,2014-07-28 04:55:00,8
7837,2014-07-28 05:00:00,4
7838,2014-07-28 05:05:00,2
7839,2014-07-28 05:10:00,5
7840,2014-07-28 05:15:00,7
7841,2014-07-28 05:20:00,1
7842,2014-07-28 05:25:00,6
7843,2014-07-28 05:30:00,6
7844,2014-07-28 05:35:00,0
7845,2014-07-28 05:40:00,0
7846,2014-07-28 05:45:00,0
7847,2014-07-28 05:50:00,0
7848,2014-07-28 05:55:00,0
7849,2014-07-28 06:00:00,0
7850,2014-07-28 06:05:00,0
7851,2014-07-28 06:10:00,0
7852,2014-07-28 06:15:00,4
7853,2014-07-28 06:20:00,7
7854,2014-07-28 06:25:00,9
7855,2014-07-28 06:30:00,4
7856,2014-07-28 06:35:00,0
7857,2014-07-28 06:40:00,15
7858,2014-07-28 06:45:00,33
7859,2014-07-28 06:50:00,1
7860,2014-07-28 06:55:00,4
7861,2014-07-28 07:00:00,17
7862,2014-07-28 07:05:00,0
7863,2014-07-28 07:10:00,1
7864,2014-07-28 07:15:00,6
7865,2014-07-28 07:20:00,21
7866,2014-07-28 07:25:00,39
7867,2014-07-28 07:30:00,34
7868,2014-07-28 07:35:00,30
7869,2014-07-28 07:40:00,4
7870,2014-07-28 07:45:00,7
7871,2014-07-28 07:50:00,60
7872,2014-07-28 07:55:00,25
7873,2014-07-28 08:00:00,2
7874,2014-07-28 08:05:00,9
7875,2014-07-28 08:10:00,18
7876,2014-07-28 08:15:00,23
7877,2014-07-28 08:20:00,12
7878,2014-07-28 08:25:00,15
7879,2014-07-28 08:30:00,10
7880,2014-07-28 08:35:00,3
7881,2014-07-28 08:40:00,25
7882,2014-07-28 08:45:00,26
7883,2014-07-28 08:50:00,38
7884,2014-07-28 08:55:00,13
7885,2014-07-28 09:00:00,18
7886,2014-07-28 09:05:00,31
7887,2014-07-28 09:10:00,25
7888,2014-07-28 09:15:00,71
7889,2014-07-28 09:20:00,8
7890,2014-07-28 09:25:00,19
7891,2014-07-28 09:30:00,5
7892,2014-07-28 09:35:00,35
7893,2014-07-28 09:40:00,31
7894,2014-07-28 09:45:00,31
7895,2014-07-28 09:50:00,43
7896,2014-07-28 09:55:00,49
7897,2014-07-28 10:00:00,47
7898,2014-07-28 10:05:00,28
7899,2014-07-28 10:10:00,3
7900,2014-07-28 10:15:00,16
7901,2014-07-28 10:20:00,10
7902,2014-07-28 10:25:00,52
7903,2014-07-28 10:30:00,3
7904,2014-07-28 10:35:00,15
7905,2014-07-28 10:40:00,24
7906,2014-07-28 10:45:00,3
7907,2014-07-28 10:50:00,20
7908,2014-07-28 10:55:00,17
7909,2014-07-28 11:00:00,5
7910,2014-07-28 11:05:00,44
7911,2014-07-28 11:10:00,19
7912,2014-07-28 11:15:00,32
7913,2014-07-28 11:20:00,23
7914,2014-07-28 11:25:00,14
7915,2014-07-28 11:30:00,58
7916,2014-07-28 11:35:00,11
7917,2014-07-28 11:40:00,19
7918,2014-07-28 11:45:00,27
7919,2014-07-28 11:50:00,19
7920,2014-07-28 11:55:00,59
7921,2014-07-28 12:00:00,12
7922,2014-07-28 12:05:00,41
7923,2014-07-28 12:10:00,5
7924,2014-07-28 12:15:00,37
7925,2014-07-28 12:20:00,12
7926,2014-07-28 12:25:00,30
7927,2014-07-28 12:30:00,19
7928,2014-07-28 12:35:00,23
7929,2014-07-28 12:40:00,24
7930,2014-07-28 12:45:00,26
7931,2014-07-28 12:50:00,15
7932,2014-07-28 12:55:00,90
7933,2014-07-28 13:00:00,30
7934,2014-07-28 13:05:00,10
7935,2014-07-28 13:10:00,19
7936,2014-07-28 13:15:00,24
7937,2014-07-28 13:20:00,7
7938,2014-07-28 13:25:00,41
7939,2014-07-28 13:30:00,15
7940,2014-07-28 13:35:00,29
7941,2014-07-28 13:40:00,30
7942,2014-07-28 13:45:00,11
7943,2014-07-28 13:50:00,29
7944,2014-07-28 13:55:00,24
7945,2014-07-28 14:00:00,4
7946,2014-07-28 14:05:00,9
7947,2014-07-28 14:10:00,14
